t,starx,stary,starz,starvx,starvy,starvz,star_sx, star_sy, star_sz, a1,i1,e1,s1x,s1y,s1z,mag1,pom1,Om1,f1,p1x,p1y,p1z,p1vx,p1vy,p1vz,a2,i2,e2,s2x,s2y,s2z,mag2,pom2,Om2,f2,p2x,p2y,p2z,p2vx,p2vy,p2vz
8400.000000,0.000001,-0.000002,0.000000,0.000027,-0.000006,0.000000,-0.000000,-0.000001,18.250000,0.172773,0.008726,0.010262,1.1801223829,1.4997762640,72.6509439069,72.6760047625,2.141462,2.495875,4.477495,0.163496,0.057052,-0.001256,-0.813538,2.258215,-0.011466,0.232498,0.007523,0.009921,-9.2616300892,-7.7375137671,120.9034703587,121.5043046809,2.250790,-0.645704,0.421901,-0.205521,0.104113,-0.000305,-0.953207,-1.863068,-0.015508
8440.000000,-0.000003,-0.000004,-0.000000,0.000039,-0.000038,0.000000,-0.000000,-0.000001,18.250000,0.172768,0.008726,0.009963,1.3910651430,1.3005303001,72.6495047394,72.6744589259,2.195924,2.358105,4.305527,0.169313,0.037547,-0.001275,-0.540417,2.334803,-0.011105,0.232514,0.007522,0.010159,-10.2513550605,-6.3059739423,120.9059633657,121.5035290241,2.210050,-0.783481,5.547423,0.022229,0.229671,0.001342,-2.081157,0.187265,-0.010050
8480.000000,-0.000006,-0.000001,-0.000000,0.000015,-0.000065,0.000000,-0.000000,-0.000001,18.250000,0.172786,0.008724,0.010242,1.5670570153,1.0711554794,72.6481193821,72.6729130523,2.164548,2.220125,4.259318,0.171821,0.024329,-0.001322,-0.357786,2.368221,-0.010007,0.232497,0.007521,0.009906,-11.0208252183,-4.7516086822,120.9085715969,121.5027532987,-4.009917,-0.921438,4.332412,0.221292,0.073946,0.001662,-0.673012,1.953760,0.004854
8520.000000,-0.000005,0.000002,0.000000,-0.000018,-0.000058,-0.000000,-0.000000,-0.000001,18.250000,0.172766,0.008726,0.010353,1.7037505429,0.8180750316,72.6467865031,72.6713671393,2.220090,2.081479,4.168776,0.172698,0.018319,-0.001393,-0.273684,2.377452,-0.008057,0.232513,0.007522,0.009778,-11.5571603531,-3.1073153267,120.9111540472,121.5019775024,-4.054159,-1.060052,3.275346,0.167087,-0.164906,0.000490,1.440715,1.463649,0.014836
8560.000000,-0.000002,0.000003,0.000000,-0.000025,-0.000027,-0.000000,-0.000000,-0.000001,18.250000,0.172766,0.008727,0.010115,1.7980378172,0.5483368168,72.6455043205,72.6698211862,2.186908,1.943675,4.208675,0.172493,0.019472,-0.001464,-0.289769,2.376721,-0.005201,0.232495,0.007522,0.010017,-11.8491047086,-1.4068181108,120.9138601811,121.5012016545,-3.992888,-1.197846,2.145716,-0.063780,-0.224870,-0.001063,1.979642,-0.579681,0.012280
8600.000000,0.000001,0.000000,0.000000,-0.000001,-0.000005,0.000000,-0.000000,-0.000001,18.250000,0.172769,0.008726,0.010396,1.8481378325,0.2693622547,72.6442705944,72.6682751940,2.250604,1.805924,4.193339,0.171401,0.027794,-0.001511,-0.404577,2.359239,-0.001363,0.232481,0.007523,0.009755,-11.8913725969,0.3120805977,120.9167123536,121.5004257727,-4.036764,-1.335616,1.132014,-0.225029,-0.054316,-0.001741,0.470866,-2.028862,-0.000112
8640.000000,-0.000000,-0.000003,0.000000,0.000032,-0.000013,0.000000,-0.000000,-0.000001,18.250000,0.172764,0.008726,0.010268,1.8536283869,-0.0113121360,72.6430826779,72.6667291620,2.209970,1.668119,4.323586,0.168007,0.042963,-0.001496,-0.615905,2.316256,0.003386,0.232490,0.007522,0.009944,-11.6863863966,2.0132377907,120.9195607082,121.4996498566,-3.975750,-1.473443,0.025310,-0.158896,0.166530,-0.001068,-1.515769,-1.445661,-0.012405
8680.000000,-0.000003,-0.000004,0.000000,0.000044,-0.000041,0.000000,-0.000000,-0.000000,18.250000,0.172761,0.008725,0.010388,1.8154267235,-0.2862932272,72.6419375806,72.6651830898,2.275513,1.530325,4.390185,0.160777,0.064685,-0.001379,-0.917022,2.215929,0.008778,0.232504,0.007521,0.009742,-11.2392978958,3.6625800057,120.9224546841,121.4988738890,-4.024396,-1.611233,5.341756,0.057953,0.223768,0.000368,-2.023256,0.507144,-0.015359
8720.000000,-0.000005,-0.000003,-0.000000,0.000030,-0.000059,-0.000000,-0.000000,-0.000000,18.250000,0.172776,0.008724,0.010181,1.7357171706,-0.5485779483,72.6408320917,72.6636369778,2.252064,1.391556,4.587318,0.146894,0.091324,-0.001119,-1.289173,2.027791,0.014222,0.232488,0.007521,0.010026,-10.5599690877,5.2246548216,120.9255052384,121.4980978547,-3.972877,-1.749971,4.318326,0.219565,0.079019,0.001519,-0.717625,1.937470,-0.007908
8760.000000,-0.000005,0.000000,-0.000000,0.000009,-0.000051,-0.000000,-0.000000,-0.000000,18.250000,0.172757,0.008726,0.010659,1.6178325411,-0.7917785005,72.6397628574,72.6620908267,2.285482,1.253686,4.769544,0.123705,0.120405,-0.000698,-1.697419,1.707377,0.018719,0.232495,0.007521,0.009489,-9.6655058276,6.6665584320,120.9286326220,121.4973217485,-3.991325,-1.887820,3.410386,0.196120,-0.128760,0.001704,1.123462,1.720744,0.003994
8800.000000,-0.000002,0.000001,-0.000000,0.000001,-0.000021,-0.000001,-0.000000,-0.000000,18.250000,0.172760,0.008726,0.010146,1.4660942813,-1.0103213947,72.6387263413,72.6605446322,2.281548,1.115880,5.034235,0.088261,0.147850,-0.000125,-2.084327,1.217326,0.021005,0.232475,0.007522,0.010014,-8.5765641896,7.9600448980,120.9317610087,121.4965455835,-3.960584,-2.025642,2.486690,0.022665,-0.233210,0.000924,2.049190,0.186489,0.013230
8840.000000,0.000002,-0.000000,-0.000000,0.000013,0.000014,-0.000001,-0.000000,-0.000000,18.250000,0.172759,0.008725,0.010668,1.2856255496,-1.1996061575,72.6377185804,72.6589984004,2.323220,0.978064,5.294638,0.040178,0.166966,0.000523,-2.357955,0.545287,0.019722,0.232471,0.007521,0.009519,-7.3162645789,9.0792222618,120.9349493387,121.4957693742,-3.980917,-2.163497,1.633091,-0.163080,-0.165836,-0.000321,1.464133,-1.467456,0.015299
8880.000000,0.000004,-0.000003,0.000000,0.000038,0.000036,-0.000000,-0.000000,-0.000000,18.250000,0.172752,0.008725,0.010238,1.0821446188,-1.3561193467,72.6367348704,72.6574521249,2.303844,0.840218,5.662607,-0.019219,0.170219,0.001116,-2.409121,-0.286531,0.013986,0.232490,0.007520,0.010003,-5.9121500727,10.0007746553,120.9382666541,121.4949931211,-3.940652,-2.301363,0.736070,-0.230291,0.014519,-0.001363,-0.145414,-2.084363,0.009645
8920.000000,0.000003,-0.000005,0.000000,0.000056,0.000037,-0.000000,-0.000000,-0.000000,18.250000,0.172773,0.008722,0.010648,0.8617492880,-1.4774893859,72.6357698569,72.6559058124,2.345496,0.702087,6.011783,-0.082468,0.149785,0.001462,-2.125862,-1.178335,0.004128,0.232473,0.007519,0.009508,-4.3958073863,10.7066799156,120.9416743846,121.4942168185,-3.963540,-2.439476,6.205867,-0.143262,0.180261,-0.001731,-1.638165,-1.303885,-0.000470
8960.000000,0.000002,-0.000005,-0.000000,0.000053,0.000025,0.000000,-0.000000,-0.000000,18.250000,0.172750,0.008726,0.010177,0.6306834774,-1.5624829754,72.6348183311,72.6543594610,2.359159,0.563554,0.149856,-0.137916,0.101096,0.001389,-1.439790,-1.957863,-0.007731,0.232490,0.007521,0.010060,-2.8000665712,11.1847364721,120.9451006489,121.4934404555,-3.950746,-2.577983,5.387384,0.030904,0.228929,-0.001331,-2.070458,0.263015,-0.009991
9000.000000,-0.000000,-0.000003,-0.000000,0.000025,0.000012,0.000000,-0.000000,-0.000000,18.250000,0.172753,0.008726,0.010701,0.3950907650,-1.6109597114,72.6338761150,72.6528130728,2.359798,0.425756,0.627462,-0.169213,0.026319,0.000819,-0.388016,-2.395702,-0.017640,0.232467,0.007521,0.009491,-1.1581691620,11.4268670397,120.9485542089,121.4926640228,-3.933821,-2.715792,4.604831,0.182236,0.144673,-0.000425,-1.303631,1.610606,-0.015082
9040.000000,-0.000001,0.000001,-0.000000,-0.000014,0.000003,0.000001,-0.000000,-0.000000,18.250000,0.172753,0.008725,0.010105,0.1607778645,-1.6238197114,72.6329395429,72.6512666553,2.377991,0.287934,1.125556,-0.160844,-0.060899,-0.000111,0.835151,-2.267668,-0.021041,0.232460,0.007521,0.010058,0.4952977998,11.4291450544,120.9520899239,121.4918875215,-3.927523,-2.853655,3.871283,0.233820,-0.013161,0.000594,0.101834,2.056129,-0.014610
9080.000000,-0.000001,0.000004,-0.000000,-0.000049,-0.000000,0.000000,-0.000000,-0.000000,18.250000,0.172747,0.008725,0.010642,-0.0669542964,-1.6029369554,72.6320036656,72.6497202075,2.400009,0.150042,1.659290,-0.105057,-0.137302,-0.001047,1.893634,-1.480900,-0.015245,0.232477,0.007520,0.009490,2.1249739477,11.1931486784,120.9557272254,121.4911109516,-3.926231,-2.991572,3.179613,0.172252,-0.159377,0.001379,1.394706,1.508416,-0.009648
9120.000000,-0.000000,0.000006,-0.000000,-0.000066,-0.000002,0.000000,-0.000000,0.000000,18.250000,0.172761,0.008723,0.010121,-0.2833956327,-1.5510197382,72.6310620336,72.6481737378,2.406512,0.011944,2.242192,-0.011064,-0.173473,-0.001512,2.384764,-0.171185,-0.001742,0.232469,0.007519,0.010076,3.6964415917,10.7262020974,120.9594404790,121.4903343187,-3.912121,-3.129652,2.504801,0.038139,-0.231206,0.001742,2.031888,0.322562,-0.002243
9160.000000,0.000000,0.000005,-0.000000,-0.000058,-0.000005,-0.000000,0.000000,-0.000000,18.250000,0.172744,0.008727,0.010515,-0.4845102839,-1.4713714601,72.6301092220,72.6466272430,2.403335,-0.126458,2.871329,0.093025,-0.147618,-0.001176,2.018634,1.263984,0.013164,0.232478,0.007522,0.009581,5.1773997613,10.0405388010,120.9631957457,121.4895576283,2.395122,3.015159,1.843683,-0.106292,-0.207397,0.001648,1.832283,-0.960530,0.005429
9200.000000,0.000001,0.000002,-0.000000,-0.000026,-0.000006,-0.000000,0.000000,-0.000000,18.250000,0.172746,0.008726,0.010051,-0.6670792568,-1.3676568795,72.6291420346,72.6450807196,2.450341,-0.264229,3.490547,0.164260,-0.058526,-0.000119,0.792159,2.247828,0.020739,0.232457,0.007522,0.010106,6.5380124984,9.1524850423,120.9669801637,121.4887808804,2.371274,2.877379,1.253818,-0.205142,-0.107707,0.001185,0.949649,-1.851466,0.011577
9240.000000,0.000001,-0.000001,-0.000000,0.000017,-0.000002,-0.000000,0.000000,-0.000000,18.250000,0.172746,0.008725,0.010538,-0.8288062595,-1.2437929882,72.6281564908,72.6435341656,2.438790,-0.402112,4.211074,0.162064,0.062235,0.001053,-0.879045,2.226791,0.014877,0.232450,0.007521,0.009626,7.7510167316,8.0821431192,120.9708057215,121.4880040773,2.399098,2.739453,0.633519,-0.229269,0.025085,0.000501,-0.239057,-2.076594,0.015075
9280.000000,0.000002,-0.000004,-0.000000,0.000052,0.000009,-0.000000,0.000000,-0.000000,18.250000,0.172739,0.008724,0.009949,-0.9682271960,-1.1038751501,72.6271461218,72.6419875695,2.461552,-0.540066,4.950323,0.073723,0.155739,0.001496,-2.189838,1.010879,-0.002260,0.232470,0.007520,0.010242,8.7921496504,6.8533253364,120.9746932711,121.4872272120,2.395661,2.601478,0.071938,-0.179780,0.143600,-0.000231,-1.308842,-1.636157,0.015614
9320.000000,0.000002,-0.000006,0.000000,0.000063,0.000025,0.000000,0.000000,-0.000000,18.250000,0.172764,0.008726,0.010385,-1.0845228229,-0.9519268043,72.6261062193,72.6404409332,2.458404,-0.678486,5.767069,-0.062146,0.159513,0.000743,-2.257561,-0.892692,-0.018428,0.232446,0.007522,0.009738,9.6408900698,5.4932845551,120.9786537605,121.4864502826,2.424292,2.463082,5.790604,-0.081378,0.215592,-0.000878,-1.953803,-0.747638,0.013603
9360.000000,0.000002,-0.000004,0.000000,0.000043,0.000030,0.000000,0.000000,-0.000000,18.250000,0.172736,0.008725,0.009994,-1.1775527228,-0.7915960347,72.6250349726,72.6388942611,-3.777633,-0.816360,0.299326,-0.161473,0.056522,-0.000689,-0.809165,-2.290351,-0.018832,0.232466,0.007521,0.010231,10.2811572309,4.0319979233,120.9826831081,121.4856732841,2.399248,2.325229,5.312247,0.032816,0.228757,-0.001358,-2.067434,0.278962,0.009894
9400.000000,0.000000,-0.000001,0.000000,0.000007,0.000013,-0.000000,0.000000,-0.000000,18.250000,0.172741,0.008724,0.010305,-1.2479130508,-0.6262143797,72.6239273919,72.6373475648,-3.809658,-0.954279,1.233629,-0.145326,-0.092244,-0.001500,1.274107,-2.050958,-0.001277,0.232441,0.007520,0.009832,10.7016493057,2.5012643347,120.9867694715,121.4848962147,2.450453,2.187282,4.791968,0.133333,0.190140,-0.001645,-1.711301,1.175251,0.005391
9440.000000,-0.000003,0.000001,0.000000,-0.000020,-0.000024,-0.000000,0.000000,-0.000000,18.250000,0.172737,0.008723,0.009788,-1.2965651677,-0.4588472677,72.6227784162,72.6358008625,-3.767030,-1.092319,2.119066,-0.013383,-0.173087,-0.000799,2.385161,-0.204650,0.017648,0.232447,0.007520,0.010320,10.8959010729,0.9338921737,120.9909020249,121.4841190756,2.430495,2.049197,4.375305,0.202079,0.116408,-0.001752,-1.049354,1.781146,0.000839
9480.000000,-0.000006,0.000001,0.000000,-0.000019,-0.000058,-0.000000,0.000000,-0.000000,18.250000,0.172734,0.008724,0.010259,-1.3246545815,-0.2919446344,72.6215872476,72.6342541491,-3.774877,-1.230323,3.084165,0.134497,-0.111173,0.000782,1.518275,1.834724,0.017830,0.232463,0.007520,0.009810,10.8622514356,-0.6369835223,120.9950746783,121.4833418649,2.459973,1.911192,3.944024,0.232319,0.028205,-0.001718,-0.262828,2.043202,-0.003267
9520.000000,-0.000006,0.000000,0.000000,0.000004,-0.000064,0.000000,0.000000,-0.000000,18.250000,0.172735,0.008724,0.009890,-1.3336864096,-0.1274084443,72.6203499974,72.6327074127,-3.737197,-1.368572,4.043937,0.165659,0.052473,0.001508,-0.739899,2.274137,-0.002338,0.232460,0.007520,0.010268,10.6037905186,-2.1785163615,120.9992859142,121.4825645871,2.438784,1.772983,3.593336,0.227236,-0.058285,-0.001586,0.501520,1.992855,-0.006704
9560.000000,-0.000003,-0.000001,0.000000,0.000018,-0.000033,0.000000,0.000000,-0.000000,18.250000,0.172732,0.008723,0.010059,-1.3251843923,0.0331149063,72.6190628181,72.6311606326,-3.776583,-1.506599,5.137485,0.035832,0.168226,0.000406,-2.367680,0.481840,-0.020341,0.232443,0.007519,0.010017,10.1282761755,-3.6588096753,121.0035361657,121.4817872404,2.498246,1.634973,3.193923,0.194937,-0.130815,-0.001400,1.143315,1.705767,-0.009402
9600.000000,-0.000000,0.000001,0.000000,-0.000002,0.000010,0.000000,0.000000,-0.000001,18.250000,0.172734,0.008723,0.009673,-1.3004255547,0.1885223724,72.6177261695,72.6296138041,-3.723268,-1.644692,6.199616,-0.134586,0.105593,-0.001239,-1.497981,-1.912571,-0.011799,0.232431,0.007520,0.010450,9.4479571007,-5.0475565228,121.0078263121,121.4810098287,2.472671,1.496848,2.907140,0.145323,-0.184409,-0.001192,1.615742,1.266948,-0.011413
9640.000000,0.000001,0.000004,0.000000,-0.000046,0.000021,-0.000000,0.000000,-0.000001,18.250000,0.172727,0.008724,0.010109,-1.2607647903,0.3381018405,72.6163360940,72.6280669468,-3.746614,-1.782678,1.100073,-0.151275,-0.081672,-0.001140,1.129225,-2.137362,0.013553,0.232448,0.007520,0.009984,8.5792816869,-6.3166959110,121.0121569530,121.4802323504,2.518829,1.358833,2.578180,0.087947,-0.217273,-0.000990,1.910538,0.761483,-0.012842
9680.000000,-0.000001,0.000006,0.000000,-0.000066,-0.000007,-0.000000,0.000000,-0.000001,18.250000,0.172750,0.008724,0.009654,-1.2072072889,0.4811407931,72.6148922389,72.6265200926,-3.710332,-1.920615,2.243704,0.018066,-0.172830,0.000665,2.380409,0.230637,0.018821,0.232431,0.007521,0.010469,7.5425164922,-7.4409935694,121.0165277960,121.4794548067,2.498797,1.220920,2.343586,0.030345,-0.232134,-0.000813,2.043706,0.251521,-0.013792
9720.000000,-0.000002,0.000004,-0.000000,-0.000040,-0.000031,0.000000,0.000000,-0.000001,18.250000,0.172724,0.008723,0.009898,-1.1404366865,0.6173188636,72.6133944883,72.6249732360,-3.747534,-2.059083,3.483549,0.168286,-0.045481,0.001483,0.614285,2.303312,-0.004693,0.232445,0.007519,0.010132,6.3612658682,-8.3985649754,121.0209379267,121.4786771979,2.555533,1.082487,2.060545,-0.022462,-0.232446,-0.000671,2.052947,-0.216981,-0.014398
